"","date","type","did_win","game_id","team","conf","opp","opp_conf","min","pos","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts"
"516",2023-03-08,"conf_t",FALSE,"StanfordUtah3-8","Utah","P12","Stanford","P12",200,67.475,22,58,7,24,11,17,11,29,40,13,1,1,12,22,62
"517",2023-03-08,"conf_t",FALSE,"OklahomaOklahoma St.3-8","Oklahoma","B12","Oklahoma St.","B12",200,63.55,14,56,6,23,15,20,10,29,39,8,6,4,9,15,49
"518",2023-03-08,"conf_t",TRUE,"OklahomaOklahoma St.3-8","Oklahoma St.","B12","Oklahoma","B12",200,63.55,21,60,5,20,10,16,14,35,49,10,3,6,9,18,57
"519",2023-03-08,"conf_t",TRUE,"Texas SouthernAlcorn St.3-8","Texas Southern","SWAC","Alcorn St.","SWAC",200,69.7375,24,53,2,12,16,22,11,27,38,14,9,1,16,20,66
"520",2023-03-08,"conf_t",FALSE,"Texas SouthernAlcorn St.3-8","Alcorn St.","SWAC","Texas Southern","SWAC",200,69.7375,22,53,3,11,15,19,6,22,28,10,11,7,15,19,62
"521",2023-03-08,"conf_t",TRUE,"Saint Peter'sRider3-8","Saint Peter's","MAAC","Rider","MAAC",200,61.575,24,48,6,14,16,20,8,19,27,10,4,3,12,12,70
"522",2023-03-08,"conf_t",FALSE,"Saint Peter'sRider3-8","Rider","MAAC","Saint Peter's","MAAC",200,61.575,24,56,4,12,10,14,14,18,32,14,2,3,13,18,62
"523",2023-03-08,"conf_t",FALSE,"GeorgiaLSU3-8","Georgia","SEC","LSU","SEC",200,64.875,20,50,6,17,21,24,8,27,35,11,3,3,11,20,67
"524",2023-03-08,"conf_t",TRUE,"GeorgiaLSU3-8","LSU","SEC","Georgia","SEC",200,64.875,24,66,4,20,20,26,18,22,40,13,6,2,5,20,72
"525",2023-03-08,"conf_t",FALSE,"Oregon St.Arizona St.3-8","Oregon St.","P12","Arizona St.","P12",200,66.2375,18,53,3,18,18,22,10,24,34,9,8,0,12,20,57
"526",2023-03-08,"conf_t",TRUE,"Oregon St.Arizona St.3-8","Arizona St.","P12","Oregon St.","P12",200,66.2375,23,58,5,21,12,19,12,22,34,17,4,4,12,16,63
"527",2023-03-08,"conf_t",FALSE,"Northern ArizonaMontana St.3-8","Northern Arizona","BSky","Montana St.","BSky",200,67.75,26,57,7,21,19,23,12,15,27,8,6,1,13,24,78
"528",2023-03-08,"conf_t",TRUE,"Northern ArizonaMontana St.3-8","Montana St.","BSky","Northern Arizona","BSky",200,67.75,24,48,6,10,31,37,10,20,30,13,3,1,11,20,85
"529",2023-03-08,"conf_t",TRUE,"MississippiSouth Carolina3-8","Mississippi","SEC","South Carolina","SEC",200,64.0125,25,59,9,22,8,13,13,28,41,14,8,2,11,9,67
"530",2023-03-08,"conf_t",FALSE,"MississippiSouth Carolina3-8","South Carolina","SEC","Mississippi","SEC",200,64.0125,25,60,6,21,5,6,8,23,31,15,6,0,10,12,61
"531",2023-03-08,"conf_t",FALSE,"Mount St. Mary'sIona3-8","Mount St. Mary's","MAAC","Iona","MAAC",200,64.2,21,55,5,22,7,9,8,22,30,6,5,1,13,16,54
"532",2023-03-08,"conf_t",TRUE,"Mount St. Mary'sIona3-8","Iona","MAAC","Mount St. Mary's","MAAC",200,64.2,29,64,8,21,8,15,17,25,42,17,6,1,10,10,74
"533",2023-03-08,"conf_t",FALSE,"Boston CollegeNorth Carolina3-8","Boston College","ACC","North Carolina","ACC",200,63.275,24,53,7,21,6,8,7,19,26,10,4,1,13,12,61
"534",2023-03-08,"conf_t",TRUE,"Boston CollegeNorth Carolina3-8","North Carolina","ACC","Boston College","ACC",200,63.275,34,62,10,24,7,10,10,23,33,16,5,6,7,13,85
"535",2023-03-07,"conf_t",FALSE,"MassachusettsRichmond3-7","Massachusetts","A10","Richmond","A10",200,69.9875,15,63,1,16,7,10,18,26,44,6,7,4,20,17,38
"536",2023-03-07,"conf_t",TRUE,"MassachusettsRichmond3-7","Richmond","A10","Massachusetts","A10",200,69.9875,27,58,8,22,9,11,6,31,37,16,11,5,13,15,71
"537",2023-03-07,"conf_t",FALSE,"Loyola ChicagoSaint Joseph's3-7","Loyola Chicago","A10","Saint Joseph's","A10",200,68.55,23,55,7,25,14,16,9,27,36,16,6,6,15,18,67
"538",2023-03-07,"conf_t",TRUE,"Loyola ChicagoSaint Joseph's3-7","Saint Joseph's","A10","Loyola Chicago","A10",200,68.55,22,53,10,30,18,20,6,24,30,15,12,5,12,14,72
"539",2023-03-07,"conf_t",FALSE,"Abilene ChristianCal Baptist3-7","Abilene Christian","WAC","Cal Baptist","WAC",200,71.55,27,67,2,20,6,9,12,26,38,16,6,0,12,26,62
"540",2023-03-07,"conf_t",TRUE,"Abilene ChristianCal Baptist3-7","Cal Baptist","WAC","Abilene Christian","WAC",200,71.55,22,47,8,18,17,27,4,29,33,15,5,2,16,19,69
"541",2023-03-07,"conf_t",FALSE,"Florida St.Georgia Tech3-7","Florida St.","ACC","Georgia Tech","ACC",200,59.125,24,58,6,23,6,12,14,29,43,14,3,4,9,16,60
"542",2023-03-07,"conf_t",TRUE,"Florida St.Georgia Tech3-7","Georgia Tech","ACC","Florida St.","ACC",200,59.125,20,53,8,27,13,18,7,22,29,12,6,4,5,12,61
"543",2023-03-07,"conf_t",TRUE,"Boston CollegeLouisville3-7","Boston College","ACC","Louisville","ACC",200,63.375,29,62,5,19,17,24,15,26,41,17,3,1,4,19,80
"544",2023-03-07,"conf_t",FALSE,"Boston CollegeLouisville3-7","Louisville","ACC","Boston College","ACC",200,63.375,19,50,4,14,20,26,7,22,29,10,2,3,9,21,62
"545",2023-03-07,"conf_t",FALSE,"Rhode IslandLa Salle3-7","Rhode Island","A10","La Salle","A10",200,68.2625,17,58,5,22,17,28,11,21,32,8,7,2,9,18,56
"546",2023-03-07,"conf_t",TRUE,"Rhode IslandLa Salle3-7","La Salle","A10","Rhode Island","A10",200,68.2625,31,62,4,16,7,11,13,38,51,8,4,3,13,19,73
"547",2023-03-07,"conf_t",FALSE,"CanisiusMount St. Mary's3-7","Canisius","MAAC","Mount St. Mary's","MAAC",225,72.9375,24,71,6,23,12,13,10,24,34,19,4,0,7,10,66
"548",2023-03-07,"conf_t",TRUE,"CanisiusMount St. Mary's3-7","Mount St. Mary's","MAAC","Canisius","MAAC",225,72.9375,28,60,8,22,3,12,11,35,46,17,1,1,17,16,67
"549",2023-03-07,"conf_t",TRUE,"Grand CanyonUT Arlington3-7","Grand Canyon","WAC","UT Arlington","WAC",200,67.1375,25,48,6,17,26,36,7,25,32,7,1,1,9,15,82
"550",2023-03-07,"conf_t",FALSE,"Grand CanyonUT Arlington3-7","UT Arlington","WAC","Grand Canyon","WAC",200,67.1375,31,62,5,21,10,13,8,20,28,17,2,2,7,23,77
"551",2023-03-07,"conf_t",FALSE,"McNeese St.Texas A&M Corpus Chris3-7","McNeese St.","Slnd","Texas A&M Corpus Chris","Slnd",200,65.7375,20,60,4,16,19,24,21,23,44,7,2,2,15,18,63
"552",2023-03-07,"conf_t",TRUE,"McNeese St.Texas A&M Corpus Chris3-7","Texas A&M Corpus Chris","Slnd","McNeese St.","Slnd",200,65.7375,30,69,5,13,15,17,17,21,38,16,7,3,6,22,80
"553",2023-03-07,"conf_t",FALSE,"New HampshireUMass Lowell3-7","New Hampshire","AE","UMass Lowell","AE",200,65.6625,23,55,7,21,11,20,11,17,28,10,7,3,12,22,64
"554",2023-03-07,"conf_t",TRUE,"New HampshireUMass Lowell3-7","UMass Lowell","AE","New Hampshire","AE",200,65.6625,23,45,7,10,22,27,6,27,33,9,8,5,14,17,75
"555",2023-03-07,"conf_t",FALSE,"BinghamtonVermont3-7","Binghamton","AE","Vermont","AE",200,57.225,20,47,9,21,8,10,8,17,25,10,3,2,13,13,57
"556",2023-03-07,"conf_t",TRUE,"BinghamtonVermont3-7","Vermont","AE","Binghamton","AE",200,57.225,33,55,5,17,8,12,7,20,27,15,7,2,4,8,79
"557",2023-03-07,"conf_t",FALSE,"Notre DameVirginia Tech3-7","Notre Dame","ACC","Virginia Tech","ACC",200,64.3875,24,56,8,21,8,10,5,25,30,8,6,2,8,18,64
"558",2023-03-07,"conf_t",TRUE,"Notre DameVirginia Tech3-7","Virginia Tech","ACC","Notre Dame","ACC",200,64.3875,24,50,7,19,12,19,3,27,30,10,4,4,9,15,67
"559",2023-03-07,"conf_t",FALSE,"Fairleigh DickinsonMerrimack3-7","Fairleigh Dickinson","NEC","Merrimack","NEC",200,63.7375,24,58,6,15,12,21,13,24,37,11,1,2,9,21,66
"560",2023-03-07,"conf_t",TRUE,"Fairleigh DickinsonMerrimack3-7","Merrimack","NEC","Fairleigh Dickinson","NEC",200,63.7375,24,58,3,14,16,20,12,27,39,11,3,4,8,17,67
"561",2023-03-07,"conf_t",FALSE,"UNC WilmingtonCollege of Charleston3-7","UNC Wilmington","CAA","College of Charleston","CAA",200,64.075,22,54,3,14,11,14,12,23,35,11,5,5,17,15,58
"562",2023-03-07,"conf_t",TRUE,"UNC WilmingtonCollege of Charleston3-7","College of Charleston","CAA","UNC Wilmington","CAA",200,64.075,21,52,6,26,15,20,11,20,31,8,10,5,12,16,63
"563",2023-03-07,"conf_t",TRUE,"Saint Peter'sFairfield3-7","Saint Peter's","MAAC","Fairfield","MAAC",200,62.2375,24,50,9,22,13,22,9,21,30,12,6,3,11,18,70
"564",2023-03-07,"conf_t",FALSE,"Saint Peter'sFairfield3-7","Fairfield","MAAC","Saint Peter's","MAAC",200,62.2375,17,46,3,15,15,19,8,21,29,10,5,4,15,19,52
"565",2023-03-07,"conf_t",TRUE,"Northern ArizonaMontana3-7","Northern Arizona","BSky","Montana","BSky",200,66.8125,29,58,8,21,17,20,9,19,28,10,6,0,7,14,83
"566",2023-03-07,"conf_t",FALSE,"Northern ArizonaMontana3-7","Montana","BSky","Northern Arizona","BSky",200,66.8125,25,55,7,21,14,15,9,22,31,12,2,2,15,20,71
"567",2023-03-07,"conf_t",FALSE,"UT Rio Grande ValleyTarleton St.3-7","UT Rio Grande Valley","WAC","Tarleton St.","WAC",200,67.475,25,52,11,32,9,16,7,19,26,15,3,3,16,24,70
"568",2023-03-07,"conf_t",TRUE,"UT Rio Grande ValleyTarleton St.3-7","Tarleton St.","WAC","UT Rio Grande Valley","WAC",200,67.475,24,52,3,7,23,26,10,24,34,14,7,1,12,21,74
"569",2023-03-07,"conf_t",FALSE,"North Dakota St.Oral Roberts3-7","North Dakota St.","Sum","Oral Roberts","Sum",200,69.1875,19,59,2,13,18,24,14,19,33,7,6,1,12,17,58
"570",2023-03-07,"conf_t",TRUE,"North Dakota St.Oral Roberts3-7","Oral Roberts","Sum","North Dakota St.","Sum",200,69.1875,30,62,13,38,19,21,13,26,39,20,10,6,11,16,92
"571",2023-03-07,"conf_t",TRUE,"GonzagaSaint Mary's3-7","Gonzaga","WCC","Saint Mary's","WCC",200,62.3875,29,50,8,14,11,14,5,27,32,17,4,7,9,16,77
"572",2023-03-07,"conf_t",FALSE,"GonzagaSaint Mary's3-7","Saint Mary's","WCC","Gonzaga","WCC",200,62.3875,18,54,4,16,11,15,8,17,25,8,4,2,11,15,51
"573",2023-03-07,"conf_t",TRUE,"Northern KentuckyCleveland St.3-7","Northern Kentucky","Horz","Cleveland St.","Horz",200,61.15,21,51,5,20,16,18,10,19,29,5,14,7,10,14,63
"574",2023-03-07,"conf_t",FALSE,"Northern KentuckyCleveland St.3-7","Cleveland St.","Horz","Northern Kentucky","Horz",200,61.15,24,57,8,17,5,10,16,21,37,16,4,2,17,16,61
"575",2023-03-07,"conf_t",FALSE,"Cal St. NorthridgeCal St. Bakersfield3-7","Cal St. Northridge","BW","Cal St. Bakersfield","BW",200,59.55,14,44,3,16,16,18,8,21,29,5,6,2,15,21,47
"576",2023-03-07,"conf_t",TRUE,"Cal St. NorthridgeCal St. Bakersfield3-7","Cal St. Bakersfield","BW","Cal St. Northridge","BW",200,59.55,17,53,3,15,14,18,13,19,32,15,4,4,11,16,51
"577",2023-03-07,"conf_t",FALSE,"New OrleansNorthwestern St.3-7","New Orleans","Slnd","Northwestern St.","Slnd",200,68.8125,28,57,1,8,13,13,9,19,28,14,6,3,15,19,70
"578",2023-03-07,"conf_t",TRUE,"New OrleansNorthwestern St.3-7","Northwestern St.","Slnd","New Orleans","Slnd",200,68.8125,25,49,6,13,18,22,8,20,28,12,6,3,17,16,74
"579",2023-03-07,"conf_t",TRUE,"MaristManhattan3-7","Marist","MAAC","Manhattan","MAAC",200,63.65,21,56,8,20,11,17,9,29,38,9,6,3,9,16,61
"580",2023-03-07,"conf_t",FALSE,"MaristManhattan3-7","Manhattan","MAAC","Marist","MAAC",200,63.65,20,61,4,27,6,11,15,30,45,7,4,7,12,20,50
"581",2023-03-07,"conf_t",TRUE,"Cal PolyLong Beach St.3-7","Cal Poly","BW","Long Beach St.","BW",200,74.825,30,59,11,22,17,22,10,31,41,18,6,2,16,23,88
"582",2023-03-07,"conf_t",FALSE,"Cal PolyLong Beach St.3-7","Long Beach St.","BW","Cal Poly","BW",200,74.825,20,55,6,21,22,32,10,19,29,14,5,3,14,21,68
"583",2023-03-07,"conf_t",FALSE,"Weber St.Montana St.3-7","Weber St.","BSky","Montana St.","BSky",250,74.6875,20,58,3,16,15,19,8,30,38,6,7,2,15,23,58
"584",2023-03-07,"conf_t",TRUE,"Weber St.Montana St.3-7","Montana St.","BSky","Weber St.","BSky",250,74.6875,18,52,5,18,19,26,6,30,36,10,3,1,17,21,60
"585",2023-03-07,"conf_t",TRUE,"Utah TechStephen F. Austin3-7","Utah Tech","WAC","Stephen F. Austin","WAC",225,75.1875,27,55,6,20,20,27,9,28,37,15,4,2,17,22,80
"586",2023-03-07,"conf_t",FALSE,"Utah TechStephen F. Austin3-7","Stephen F. Austin","WAC","Utah Tech","WAC",225,75.1875,29,65,5,19,13,18,9,22,31,19,10,0,10,23,76
"587",2023-03-06,"conf_t",TRUE,"McNeese St.Nicholls St.3-6","McNeese St.","Slnd","Nicholls St.","Slnd",200,69.2125,27,50,6,15,17,26,16,25,41,12,6,4,23,17,77
"588",2023-03-06,"conf_t",FALSE,"McNeese St.Nicholls St.3-6","Nicholls St.","Slnd","McNeese St.","Slnd",200,69.2125,28,54,5,21,10,17,6,13,19,9,11,1,13,22,71
"589",2023-03-06,"conf_t",FALSE,"HofstraUNC Wilmington3-6","Hofstra","CAA","UNC Wilmington","CAA",225,73.4,23,58,11,32,16,21,8,23,31,11,8,3,14,20,73
"590",2023-03-06,"conf_t",TRUE,"HofstraUNC Wilmington3-6","UNC Wilmington","CAA","Hofstra","CAA",225,73.4,26,58,7,22,20,27,14,29,43,9,7,4,16,21,79
"591",2023-03-06,"conf_t",FALSE,"St. ThomasOral Roberts3-6","St. Thomas","Sum","Oral Roberts","Sum",200,71.15,25,75,10,35,5,6,16,28,44,11,8,3,9,18,65
"592",2023-03-06,"conf_t",TRUE,"St. ThomasOral Roberts3-6","Oral Roberts","Sum","St. Thomas","Sum",200,71.15,24,58,6,25,16,22,9,35,44,10,5,6,12,7,70
"593",2023-03-06,"conf_t",FALSE,"South AlabamaLouisiana Lafayette3-6","South Alabama","SB","Louisiana Lafayette","SB",200,64.5,23,47,3,11,17,28,4,23,27,8,6,3,9,17,66
"594",2023-03-06,"conf_t",TRUE,"South AlabamaLouisiana Lafayette3-6","Louisiana Lafayette","SB","South Alabama","SB",200,64.5,27,55,8,17,9,12,6,25,31,10,5,0,9,18,71
"595",2023-03-06,"conf_t",TRUE,"Northern KentuckyYoungstown St.3-6","Northern Kentucky","Horz","Youngstown St.","Horz",200,62.6125,22,59,3,17,28,38,17,20,37,6,6,2,3,18,75
"596",2023-03-06,"conf_t",FALSE,"Northern KentuckyYoungstown St.3-6","Youngstown St.","Horz","Northern Kentucky","Horz",200,62.6125,24,53,4,21,11,13,10,25,35,15,0,5,13,26,63
"597",2023-03-06,"conf_t",FALSE,"Idaho St.Montana3-6","Idaho St.","BSky","Montana","BSky",200,64.575,27,52,8,19,12,16,3,17,20,9,5,2,7,17,74
"598",2023-03-06,"conf_t",TRUE,"Idaho St.Montana3-6","Montana","BSky","Idaho St.","BSky",200,64.575,31,54,6,20,15,18,7,22,29,11,4,1,10,15,83
"599",2023-03-06,"conf_t",FALSE,"ChattanoogaFurman3-6","Chattanooga","SC","Furman","SC",200,74.375,27,59,9,26,16,20,5,29,34,15,4,2,10,22,79
"600",2023-03-06,"conf_t",TRUE,"ChattanoogaFurman3-6","Furman","SC","Chattanooga","SC",200,74.375,28,58,8,25,24,30,5,29,34,11,3,2,8,23,88
"601",2023-03-06,"conf_t",TRUE,"North Dakota St.South Dakota St.3-6","North Dakota St.","Sum","South Dakota St.","Sum",200,73.8125,32,57,8,20,17,19,5,32,37,18,4,2,12,15,89
"602",2023-03-06,"conf_t",FALSE,"North Dakota St.South Dakota St.3-6","South Dakota St.","Sum","North Dakota St.","Sum",200,73.8125,28,63,11,22,12,16,3,21,24,11,8,1,7,19,79
"603",2023-03-06,"conf_t",FALSE,"BYUSaint Mary's3-6","BYU","WCC","Saint Mary's","WCC",200,63.0375,25,51,4,14,15,23,8,18,26,12,5,4,9,24,69
"604",2023-03-06,"conf_t",TRUE,"BYUSaint Mary's3-6","Saint Mary's","WCC","BYU","WCC",200,63.0375,24,47,7,15,21,34,11,22,33,13,3,2,11,20,76
"605",2023-03-06,"conf_t",FALSE,"TowsonCollege of Charleston3-6","Towson","CAA","College of Charleston","CAA",200,73.6375,28,66,7,25,9,14,13,31,44,10,5,3,14,26,72
"606",2023-03-06,"conf_t",TRUE,"TowsonCollege of Charleston3-6","College of Charleston","CAA","Towson","CAA",200,73.6375,21,61,7,28,28,35,13,27,40,7,6,4,9,14,77
"607",2023-03-06,"conf_t",FALSE,"Sacramento St.Weber St.3-6","Sacramento St.","BSky","Weber St.","BSky",200,62.775,26,49,7,19,5,6,4,24,28,13,2,1,15,15,64
"608",2023-03-06,"conf_t",TRUE,"Sacramento St.Weber St.3-6","Weber St.","BSky","Sacramento St.","BSky",200,62.775,28,51,4,15,10,12,0,18,18,6,9,1,6,11,70
"609",2023-03-06,"conf_t",TRUE,"New OrleansSoutheastern Louisiana3-6","New Orleans","Slnd","Southeastern Louisiana","Slnd",200,75.85,29,65,4,12,20,26,17,25,42,15,9,1,16,21,82
"610",2023-03-06,"conf_t",FALSE,"New OrleansSoutheastern Louisiana3-6","Southeastern Louisiana","Slnd","New Orleans","Slnd",200,75.85,26,57,8,19,18,26,11,22,33,9,10,6,17,20,78
"611",2023-03-06,"conf_t",FALSE,"San FranciscoGonzaga3-6","San Francisco","WCC","Gonzaga","WCC",200,66.1,27,67,14,37,5,6,13,23,36,14,3,2,8,20,73
"612",2023-03-06,"conf_t",TRUE,"San FranciscoGonzaga3-6","Gonzaga","WCC","San Francisco","WCC",200,66.1,27,56,11,26,19,26,10,28,38,22,6,4,9,13,84
"613",2023-03-06,"conf_t",TRUE,"Cleveland St.Milwaukee3-6","Cleveland St.","Horz","Milwaukee","Horz",200,79.7625,35,71,4,12,19,22,11,31,42,14,5,7,10,20,93
"614",2023-03-06,"conf_t",FALSE,"Cleveland St.Milwaukee3-6","Milwaukee","Horz","Cleveland St.","Horz",200,79.7625,31,77,5,25,13,17,17,28,45,15,8,7,11,19,80
"615",2023-03-05,"conf",FALSE,"MarylandPenn St.3-5","Maryland","B10","Penn St.","B10",200,62.5375,23,50,8,22,10,12,5,23,28,10,5,2,13,14,64
"616",2023-03-05,"conf",TRUE,"MarylandPenn St.3-5","Penn St.","B10","Maryland","B10",200,62.5375,26,54,10,27,3,5,5,21,26,13,7,0,10,14,65
"617",2023-03-05,"conf_t",FALSE,"William & MaryHofstra3-5","William & Mary","CAA","Hofstra","CAA",200,65.35,18,60,6,25,4,5,6,19,25,9,4,4,9,7,46
"618",2023-03-05,"conf_t",TRUE,"William & MaryHofstra3-5","Hofstra","CAA","William & Mary","CAA",200,65.35,38,64,13,21,5,7,8,36,44,12,5,5,6,9,94
"619",2023-03-05,"conf",TRUE,"HoustonMemphis3-5","Houston","Amer","Memphis","Amer",200,64.3125,25,54,10,28,7,12,9,21,30,13,7,6,14,19,67
"620",2023-03-05,"conf",FALSE,"HoustonMemphis3-5","Memphis","Amer","Houston","Amer",200,64.3125,19,53,6,18,21,23,12,21,33,12,8,3,12,16,65
"621",2023-03-05,"conf",FALSE,"IllinoisPurdue3-5","Illinois","B10","Purdue","B10",200,65.35,24,50,7,22,16,24,10,20,30,13,8,7,15,23,71
"622",2023-03-05,"conf",TRUE,"IllinoisPurdue3-5","Purdue","B10","Illinois","B10",200,65.35,25,53,6,18,20,28,13,16,29,15,11,2,11,17,76
"623",2023-03-05,"conf_t",FALSE,"CampbellUNC Asheville3-5","Campbell","BSth","UNC Asheville","BSth",200,65.3625,29,62,9,24,6,10,9,23,32,10,4,4,7,18,73
"624",2023-03-05,"conf_t",TRUE,"CampbellUNC Asheville3-5","UNC Asheville","BSth","Campbell","BSth",200,65.3625,27,55,9,23,14,21,9,25,34,11,5,5,10,10,77
"625",2023-03-05,"conf",FALSE,"South FloridaWichita St.3-5","South Florida","Amer","Wichita St.","Amer",200,65.5125,18,58,7,24,6,12,10,19,29,7,7,2,12,9,49
"626",2023-03-05,"conf",TRUE,"South FloridaWichita St.3-5","Wichita St.","Amer","South Florida","Amer",200,65.5125,28,56,7,20,6,7,9,32,41,17,7,8,15,13,69
"627",2023-03-05,"conf_t",TRUE,"DrakeBradley3-5","Drake","MVC","Bradley","MVC",200,60.625,28,50,8,14,13,18,7,27,34,11,4,3,9,15,77
"628",2023-03-05,"conf_t",FALSE,"DrakeBradley3-5","Bradley","MVC","Drake","MVC",200,60.625,19,55,5,19,8,12,8,17,25,9,4,0,8,14,51
"629",2023-03-05,"conf",FALSE,"TempleTulane3-5","Temple","Amer","Tulane","Amer",200,71.6625,28,64,8,29,18,25,14,24,38,16,6,6,10,21,82
"630",2023-03-05,"conf",TRUE,"TempleTulane3-5","Tulane","Amer","Temple","Amer",200,71.6625,29,57,9,16,16,22,8,24,32,15,4,4,12,20,83
"631",2023-03-05,"conf",FALSE,"SMUCincinnati3-5","SMU","Amer","Cincinnati","Amer",200,71.375,25,62,3,10,21,26,13,19,32,10,4,2,10,18,74
"632",2023-03-05,"conf",TRUE,"SMUCincinnati3-5","Cincinnati","Amer","SMU","Amer",200,71.375,35,63,11,25,16,24,11,24,35,20,4,4,8,20,97
"633",2023-03-05,"conf_t",FALSE,"ArmyColgate3-5","Army","Pat","Colgate","Pat",200,73.2875,27,53,10,27,10,13,2,29,31,18,3,1,16,19,74
"634",2023-03-05,"conf_t",TRUE,"ArmyColgate3-5","Colgate","Pat","Army","Pat",200,73.2875,33,63,9,23,16,24,6,26,32,27,7,3,5,12,91
"635",2023-03-05,"conf_t",FALSE,"DrexelUNC Wilmington3-5","Drexel","CAA","UNC Wilmington","CAA",200,60.2625,24,50,6,17,14,23,9,20,29,10,4,0,8,16,68
"636",2023-03-05,"conf_t",TRUE,"DrexelUNC Wilmington3-5","UNC Wilmington","CAA","Drexel","CAA",200,60.2625,28,51,6,17,11,16,6,21,27,9,4,0,8,23,73
"637",2023-03-05,"conf",FALSE,"East CarolinaUCF3-5","East Carolina","Amer","UCF","Amer",200,66.925,17,47,6,19,18,26,9,19,28,4,7,1,16,14,58
"638",2023-03-05,"conf",TRUE,"East CarolinaUCF3-5","UCF","Amer","East Carolina","Amer",200,66.925,29,57,9,26,17,20,12,26,38,15,9,4,13,17,84
"639",2023-03-05,"conf",TRUE,"NebraskaIowa3-5","Nebraska","B10","Iowa","B10",200,65.9375,31,53,14,26,5,8,7,30,37,19,1,3,15,17,81
"640",2023-03-05,"conf",FALSE,"NebraskaIowa3-5","Iowa","B10","Nebraska","B10",200,65.9375,27,74,12,37,11,17,21,18,39,18,12,0,6,13,77
"641",2023-03-05,"conf_t",FALSE,"LibertyKennesaw St.3-5","Liberty","ASun","Kennesaw St.","ASun",200,67.1,26,64,5,23,9,14,13,23,36,11,8,1,9,18,66
"642",2023-03-05,"conf_t",TRUE,"LibertyKennesaw St.3-5","Kennesaw St.","ASun","Liberty","ASun",200,67.1,23,49,6,15,15,18,5,25,30,9,6,1,15,15,67
"643",2023-03-05,"conf_t",FALSE,"Western CarolinaFurman3-5","Western Carolina","SC","Furman","SC",225,71.4375,30,68,5,21,15,19,14,32,46,11,0,2,8,24,80
"644",2023-03-05,"conf_t",TRUE,"Western CarolinaFurman3-5","Furman","SC","Western Carolina","SC",225,71.4375,23,59,7,31,30,46,12,24,36,11,6,6,3,18,83
"645",2023-03-05,"conf_t",FALSE,"AmericanLafayette3-5","American","Pat","Lafayette","Pat",250,75.3125,29,81,11,34,7,9,20,20,40,18,18,1,9,18,76
"646",2023-03-05,"conf_t",TRUE,"AmericanLafayette3-5","Lafayette","Pat","American","Pat",250,75.3125,25,52,14,27,20,26,11,33,44,24,6,5,23,15,84
"647",2023-03-05,"conf",FALSE,"MichiganIndiana3-5","Michigan","B10","Indiana","B10",225,72.5,26,63,9,26,12,19,13,32,45,11,5,6,13,18,73
"648",2023-03-05,"conf",TRUE,"MichiganIndiana3-5","Indiana","B10","Michigan","B10",225,72.5,28,62,5,15,14,21,7,29,36,11,10,4,8,19,75
"649",2023-03-05,"conf_t",TRUE,"McNeese St.Texas A&M Commerce3-5","McNeese St.","Slnd","Texas A&M Commerce","Slnd",200,66.7125,30,59,4,9,15,23,13,26,39,14,3,0,9,14,79
"650",2023-03-05,"conf_t",FALSE,"McNeese St.Texas A&M Commerce3-5","Texas A&M Commerce","Slnd","McNeese St.","Slnd",200,66.7125,27,60,9,23,15,20,10,21,31,16,5,3,8,17,78
"651",2023-03-05,"conf_t",TRUE,"South AlabamaJames Madison3-5","South Alabama","SB","James Madison","SB",200,65.3125,29,55,8,18,9,13,4,28,32,9,4,3,7,20,75
"652",2023-03-05,"conf_t",FALSE,"South AlabamaJames Madison3-5","James Madison","SB","South Alabama","SB",200,65.3125,25,63,2,16,14,22,14,26,40,7,3,5,7,17,66
"653",2023-03-05,"conf_t",TRUE,"College of CharlestonStony Brook3-5","College of Charleston","CAA","Stony Brook","CAA",200,68.675,26,68,10,37,12,17,15,32,47,15,8,1,7,13,74
"654",2023-03-05,"conf_t",FALSE,"College of CharlestonStony Brook3-5","Stony Brook","CAA","College of Charleston","CAA",200,68.675,22,56,2,14,6,9,3,29,32,10,2,3,12,15,52
"655",2023-03-05,"conf_t",TRUE,"ChattanoogaWofford3-5","Chattanooga","SC","Wofford","SC",200,66.2875,24,48,9,26,17,23,4,26,30,13,8,3,11,12,74
"656",2023-03-05,"conf_t",FALSE,"ChattanoogaWofford3-5","Wofford","SC","Chattanooga","SC",200,66.2875,24,62,3,23,11,14,13,21,34,5,6,1,11,18,62
"657",2023-03-05,"conf_t",TRUE,"St. ThomasWestern Illinois3-5","St. Thomas","Sum","Western Illinois","Sum",200,62.25,24,55,8,19,11,15,9,26,35,12,5,1,11,15,67
"658",2023-03-05,"conf_t",FALSE,"St. ThomasWestern Illinois3-5","Western Illinois","Sum","St. Thomas","Sum",200,62.25,27,62,5,17,1,5,11,19,30,11,5,4,7,16,60
"659",2023-03-05,"conf",TRUE,"NorthwesternRutgers3-5","Northwestern","B10","Rutgers","B10",200,68.525,24,53,7,23,10,17,11,29,40,13,10,6,17,18,65
"660",2023-03-05,"conf",FALSE,"NorthwesternRutgers3-5","Rutgers","B10","Northwestern","B10",200,68.525,20,55,2,17,11,21,11,23,34,11,10,3,16,19,53
"661",2023-03-05,"conf_t",TRUE,"Northern ArizonaEastern Washington3-5","Northern Arizona","BSky","Eastern Washington","BSky",200,67.65,33,67,10,28,5,8,10,19,29,12,3,2,8,20,81
